dataset,public_trajectory_id,original_trajectory_sha256,public_span_id,start_step_index,end_step_index,span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence,step_count
Natural500,Natural500_T000086,ba2e1600d7a86c4f2030998ff78f03f8f72928e354e6179827be595cb0f40e22,S0002979,5,6,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000087,effe31a2070c75d4275135cfa47bc2db123f717bd3537054988cff2bb381783e,S0002980,3,8,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000088,45edd1a0280c8856209624e1bf67da1bcfc8b489d60ab38556920c576446fb2b,S0002981,6,6,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000088,45edd1a0280c8856209624e1bf67da1bcfc8b489d60ab38556920c576446fb2b,S0002982,1,4,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000088,45edd1a0280c8856209624e1bf67da1bcfc8b489d60ab38556920c576446fb2b,S0002983,7,12,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000089,14d092626ed256734fa002e072ddfdbe67611545808666713c138205b71883a7,S0002984,22,22,unproductive_cycle,False,False,True,False,False,,1.0
Natural500,Natural500_T000089,14d092626ed256734fa002e072ddfdbe67611545808666713c138205b71883a7,S0002985,3,21,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000089,14d092626ed256734fa002e072ddfdbe67611545808666713c138205b71883a7,S0002986,3,21,unproductive_cycle,False,False,True,False,False,,17.0
Natural500,Natural500_T000090,749cdd818aabd4237b84eb43413540f1922a5334b77073af4b13005361cdc334,S0002987,3,5,productive_iteration,True,True,False,False,False,,3.0
Natural500,Natural500_T000090,749cdd818aabd4237b84eb43413540f1922a5334b77073af4b13005361cdc334,S0002988,7,7,unproductive_cycle,False,False,True,False,False,,1.0
Natural500,Natural500_T000090,749cdd818aabd4237b84eb43413540f1922a5334b77073af4b13005361cdc334,S0002989,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000091,d9cc2e669f2dd2cbbb5603421d58a8bfa6142e8db5860aee22429c90905c6608,S0002990,1,4,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000091,d9cc2e669f2dd2cbbb5603421d58a8bfa6142e8db5860aee22429c90905c6608,S0002991,9,11,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000092,57f9008c16005e1ad9814bbee3aad7a34dddadd5870489b74f4d3d5451c90c2f,S0002992,0,9,productive_iteration,False,True,False,False,False,,9.0
Natural500,Natural500_T000093,4b836f82331f2edee2771a07c3fb96271456bd4438f8986558e1330583909591,S0002993,0,6,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000093,4b836f82331f2edee2771a07c3fb96271456bd4438f8986558e1330583909591,S0002994,8,11,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000094,48190b9c9f27a6a5911a59a8fa50ea225096e6c869b122b11cecbc53beccc57d,S0002995,12,12,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000094,48190b9c9f27a6a5911a59a8fa50ea225096e6c869b122b11cecbc53beccc57d,S0002996,22,37,unproductive_cycle,False,False,True,False,False,,2.0
Natural500,Natural500_T000094,48190b9c9f27a6a5911a59a8fa50ea225096e6c869b122b11cecbc53beccc57d,S0002997,0,9,productive_iteration,True,True,False,False,False,,10.0
Natural500,Natural500_T000094,48190b9c9f27a6a5911a59a8fa50ea225096e6c869b122b11cecbc53beccc57d,S0002998,13,14,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000094,48190b9c9f27a6a5911a59a8fa50ea225096e6c869b122b11cecbc53beccc57d,S0002999,16,21,unproductive_cycle,False,False,True,False,False,,6.0
Natural500,Natural500_T000094,48190b9c9f27a6a5911a59a8fa50ea225096e6c869b122b11cecbc53beccc57d,S0003000,23,36,unproductive_cycle,False,False,True,False,False,,14.0
Natural500,Natural500_T000095,7dc5853fedc58b5e69d3f8b666c0d5da3ece484a2df70edf08d2fdc674aacef5,S0003001,10,10,unproductive_cycle,False,False,True,False,False,,1.0
Natural500,Natural500_T000095,7dc5853fedc58b5e69d3f8b666c0d5da3ece484a2df70edf08d2fdc674aacef5,S0003002,0,9,productive_iteration,False,True,False,False,False,,10.0
Natural500,Natural500_T000095,7dc5853fedc58b5e69d3f8b666c0d5da3ece484a2df70edf08d2fdc674aacef5,S0003003,14,21,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000095,7dc5853fedc58b5e69d3f8b666c0d5da3ece484a2df70edf08d2fdc674aacef5,S0003004,11,13,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000096,f41fd4ea84840157e9df90b89ee1658ad792434598f8f34774d835925f21d658,S0003005,0,5,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000096,f41fd4ea84840157e9df90b89ee1658ad792434598f8f34774d835925f21d658,S0003006,7,12,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000097,b121bf647b4be18ecc5b64f0e0fdcb4de01069171630c93fd015150467258311,S0003007,0,13,productive_iteration,False,True,False,False,False,,14.0
Natural500,Natural500_T000098,bc22fd98c06e3cb6ccf1dcd1f065ec4b4680458849549ac58a6272d5cefd267e,S0003008,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000098,bc22fd98c06e3cb6ccf1dcd1f065ec4b4680458849549ac58a6272d5cefd267e,S0003009,3,6,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000098,bc22fd98c06e3cb6ccf1dcd1f065ec4b4680458849549ac58a6272d5cefd267e,S0003010,3,6,unproductive_cycle,False,False,True,False,False,,2.0
Natural500,Natural500_T000099,5bf4216e8ab93e90d926474175cb199c2cccb3b4d07805b4d5263eeaab61f052,S0003011,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000099,5bf4216e8ab93e90d926474175cb199c2cccb3b4d07805b4d5263eeaab61f052,S0003012,4,5,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000100,32187b42794af7e2ef1a80e2b0d65ae9a3ddb2d55f1120f0799161cefa4ae62a,S0003013,7,24,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000100,32187b42794af7e2ef1a80e2b0d65ae9a3ddb2d55f1120f0799161cefa4ae62a,S0003014,82,82,unproductive_cycle,False,False,True,False,False,,1.0
Natural500,Natural500_T000100,32187b42794af7e2ef1a80e2b0d65ae9a3ddb2d55f1120f0799161cefa4ae62a,S0003015,9,10,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000100,32187b42794af7e2ef1a80e2b0d65ae9a3ddb2d55f1120f0799161cefa4ae62a,S0003016,14,22,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000100,32187b42794af7e2ef1a80e2b0d65ae9a3ddb2d55f1120f0799161cefa4ae62a,S0003017,14,22,unproductive_cycle,False,False,True,False,False,,5.0
Natural500,Natural500_T000100,32187b42794af7e2ef1a80e2b0d65ae9a3ddb2d55f1120f0799161cefa4ae62a,S0003018,25,81,unproductive_cycle,False,False,True,False,False,,56.0
Natural500,Natural500_T000101,665fb51f27fc1679a7ffd745d0bd06a42b0cc9311fe7013149f9c53728557627,S0003019,0,9,productive_iteration,False,True,False,False,False,,10.0
Natural500,Natural500_T000102,8719e8566d9d22edb19ac05b4c804e032989a2a9f67528e5286df20272ea1546,S0003020,3,8,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000103,0787c38db3c64c6f7809339c3e0a0fd2e95505e8bf6837e18117b7cbd4684e32,S0003021,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000103,0787c38db3c64c6f7809339c3e0a0fd2e95505e8bf6837e18117b7cbd4684e32,S0003022,4,6,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000104,300f1b8c1b165120579569732c7ee25693fa47650a2e2a1a25d045c55fe098ab,S0003023,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000104,300f1b8c1b165120579569732c7ee25693fa47650a2e2a1a25d045c55fe098ab,S0003024,6,7,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000105,40d585514792d4c094141a85d1d4bf17bfbd69e79802f86fe7e46c55ba9e8a03,S0003025,6,6,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000105,40d585514792d4c094141a85d1d4bf17bfbd69e79802f86fe7e46c55ba9e8a03,S0003026,0,3,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000105,40d585514792d4c094141a85d1d4bf17bfbd69e79802f86fe7e46c55ba9e8a03,S0003027,7,10,productive_iteration,True,True,False,False,False,,4.0
Natural500,Natural500_T000106,04a2d0a646bb5862058259bf821b9f75dd7e4c874b057adf28bdce50d6978866,S0003028,9,9,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000106,04a2d0a646bb5862058259bf821b9f75dd7e4c874b057adf28bdce50d6978866,S0003029,0,6,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000106,04a2d0a646bb5862058259bf821b9f75dd7e4c874b057adf28bdce50d6978866,S0003030,10,11,productive_iteration,False,True,False,False,False,,1.0
Natural500,Natural500_T000107,d1859a401fd9b8ef892f65ba94baea9ca49b76e8c2b9c63335cbfb1c2fde5e64,S0003031,1,1,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000107,d1859a401fd9b8ef892f65ba94baea9ca49b76e8c2b9c63335cbfb1c2fde5e64,S0003032,2,3,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000107,d1859a401fd9b8ef892f65ba94baea9ca49b76e8c2b9c63335cbfb1c2fde5e64,S0003033,5,12,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000108,a4bbcb05c2da631108caf773c8908e0a8052f2f5f19afb9550e3b763975048c4,S0003034,0,8,productive_iteration,False,True,False,False,False,,9.0
Natural500,Natural500_T000108,a4bbcb05c2da631108caf773c8908e0a8052f2f5f19afb9550e3b763975048c4,S0003035,11,12,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000109,d69b381b157e255d2f0ddee9ad87cf402fe7868e58d114fdda36fcf92ca2bb67,S0003036,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000109,d69b381b157e255d2f0ddee9ad87cf402fe7868e58d114fdda36fcf92ca2bb67,S0003037,7,10,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000109,d69b381b157e255d2f0ddee9ad87cf402fe7868e58d114fdda36fcf92ca2bb67,S0003038,12,15,productive_iteration,True,True,False,False,False,,4.0
Natural500,Natural500_T000110,e9eef7573edb361ec201a79be229a2e44b7e5ed7189f74f8795748a560e63fca,S0003039,8,8,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000110,e9eef7573edb361ec201a79be229a2e44b7e5ed7189f74f8795748a560e63fca,S0003040,0,5,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000110,e9eef7573edb361ec201a79be229a2e44b7e5ed7189f74f8795748a560e63fca,S0003041,9,13,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000111,3d76db8aa77e0d8b7b88ba714b97246b70b7ae4a6e9bfe696dc2b6822144e2fb,S0003042,0,5,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000112,b051c3b1476676902a5efd8172e4c538ee94d48f7ea7fcf0b244f8fa75418717,S0003043,17,19,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000112,b051c3b1476676902a5efd8172e4c538ee94d48f7ea7fcf0b244f8fa75418717,S0003044,0,16,productive_iteration,True,True,False,False,False,,17.0
Natural500,Natural500_T000113,06b0be29033410437ce5c0187fc53ab7c5c81ca5a9d97166596dfcf7ea625026,S0003045,0,5,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000113,06b0be29033410437ce5c0187fc53ab7c5c81ca5a9d97166596dfcf7ea625026,S0003046,7,10,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003047,0,19,productive_iteration,True,True,False,False,False,,7.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003048,40,57,unproductive_cycle,False,False,True,False,False,,5.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003049,3,4,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003050,7,17,productive_iteration,True,True,False,False,False,,11.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003051,20,33,productive_iteration,False,True,False,False,False,,9.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003052,20,33,unproductive_cycle,False,False,True,False,False,,5.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003053,35,39,unproductive_cycle,False,False,True,False,False,,5.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003054,41,48,unproductive_cycle,False,False,True,False,False,,8.0
Natural500,Natural500_T000114,473207827569eb00896530e5f072eec7a0ec99dec3d940972847cc904133b49d,S0003055,50,54,unproductive_cycle,False,False,True,False,False,,5.0
Natural500,Natural500_T000115,d73f1e7903e8bdb605fe9f36761856e7fb39544b6b55c2cfddc9e319dc426b70,S0003056,0,13,productive_iteration,False,True,False,False,False,,14.0
Natural500,Natural500_T000116,53634b3d35259fe3096f96d960e1a099926352db838c1e4fe97c6d7aed13b95d,S0003057,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000116,53634b3d35259fe3096f96d960e1a099926352db838c1e4fe97c6d7aed13b95d,S0003058,5,7,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000117,65fe6f2a34b8e2f523a0c2ae18996bf13f86e6dd3e7007ef69089122c16b55ff,S0003059,1,5,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000117,65fe6f2a34b8e2f523a0c2ae18996bf13f86e6dd3e7007ef69089122c16b55ff,S0003060,7,8,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000118,8ff43e94e0b852e996f32d370c9be4b57ba8f7dc7f9ee7ee1e6c88e5bdc76fb7,S0003061,0,8,productive_iteration,False,True,False,False,False,,9.0
Natural500,Natural500_T000119,bea996d0be296952adc33c6da32e0f422cf15981a6ba328503529001d0af5a9e,S0003062,0,3,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000119,bea996d0be296952adc33c6da32e0f422cf15981a6ba328503529001d0af5a9e,S0003063,5,7,productive_iteration,True,True,False,False,False,,3.0
Natural500,Natural500_T000119,bea996d0be296952adc33c6da32e0f422cf15981a6ba328503529001d0af5a9e,S0003064,9,10,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000120,98b2371984933ad4c1e95593dbff49312b0a508a0af497561b1a35b9676af170,S0003065,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000120,98b2371984933ad4c1e95593dbff49312b0a508a0af497561b1a35b9676af170,S0003066,3,8,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000121,f11567142664b1c51d99d5fa3c6cd17bad7fd1cdfa9fe5453ddaf2977ea2649b,S0003067,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000121,f11567142664b1c51d99d5fa3c6cd17bad7fd1cdfa9fe5453ddaf2977ea2649b,S0003068,3,11,productive_iteration,False,True,False,False,False,,9.0
Natural500,Natural500_T000122,3a043183b5810b71c06af72d0fddefec652ee6c780c1c3a3e0023c9d96b52029,S0003069,6,8,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000122,3a043183b5810b71c06af72d0fddefec652ee6c780c1c3a3e0023c9d96b52029,S0003070,10,11,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000123,bad3811d63b5914a5c8d774d482812aaeb127b81cfca2100c4ef612f51d28bb7,S0003071,2,10,productive_iteration,False,True,False,False,False,,9.0
Natural500,Natural500_T000124,52b1f963a554f6340dcfe0ee3985e41b4686072c4a8dc0fcabd10188add4a399,S0003072,4,5,unproductive_cycle,False,False,True,False,False,,2.0
Natural500,Natural500_T000124,52b1f963a554f6340dcfe0ee3985e41b4686072c4a8dc0fcabd10188add4a399,S0003073,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000124,52b1f963a554f6340dcfe0ee3985e41b4686072c4a8dc0fcabd10188add4a399,S0003074,6,15,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003075,2,7,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003076,12,104,unproductive_cycle,False,False,True,False,False,,8.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003077,8,11,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003078,8,11,unproductive_cycle,False,False,True,False,False,,1.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003079,13,25,unproductive_cycle,False,False,True,False,False,,13.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003080,27,29,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003081,31,49,unproductive_cycle,False,False,True,False,False,,19.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003082,51,53,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003083,55,73,unproductive_cycle,False,False,True,False,False,,19.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003084,75,77,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,S0003085,79,103,unproductive_cycle,False,False,True,False,False,,25.0
Natural500,Natural500_T000126,a083f9ede3729f8ccdf7f212dc50b486c8e86500cbe9a9cf0db77a456e289d7a,S0003086,0,6,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000126,a083f9ede3729f8ccdf7f212dc50b486c8e86500cbe9a9cf0db77a456e289d7a,S0003087,8,11,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000127,5a7daf6a792ae5ac9a6f55ac1c59abcc735f790e145d70f51eea466e9ad335e2,S0003088,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000128,438dcd1c2748e4e5c9064bd8bff600b946ff4f0ed1d2dacd5af4d5c07de0a6df,S0003089,15,15,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000128,438dcd1c2748e4e5c9064bd8bff600b946ff4f0ed1d2dacd5af4d5c07de0a6df,S0003090,0,14,productive_iteration,False,True,False,False,False,,15.0
Natural500,Natural500_T000128,438dcd1c2748e4e5c9064bd8bff600b946ff4f0ed1d2dacd5af4d5c07de0a6df,S0003091,16,25,unproductive_cycle,False,False,True,False,False,,10.0
Natural500,Natural500_T000129,3167519e359bb92721ff93e83f5b2bd44e25b53c9cc993d2f4bdf53bfb3c1154,S0003092,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000129,3167519e359bb92721ff93e83f5b2bd44e25b53c9cc993d2f4bdf53bfb3c1154,S0003093,3,6,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000129,3167519e359bb92721ff93e83f5b2bd44e25b53c9cc993d2f4bdf53bfb3c1154,S0003094,10,11,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000129,3167519e359bb92721ff93e83f5b2bd44e25b53c9cc993d2f4bdf53bfb3c1154,S0003095,7,9,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000129,3167519e359bb92721ff93e83f5b2bd44e25b53c9cc993d2f4bdf53bfb3c1154,S0003096,7,9,unproductive_cycle,False,False,True,False,False,,2.0
Natural500,Natural500_T000130,aec184a3531042196aadadb5cd18d0c04fdd67900b9170d5fc4caa9b8c6b9087,S0003097,8,12,productive_iteration,True,True,False,False,False,,3.0
Natural500,Natural500_T000130,aec184a3531042196aadadb5cd18d0c04fdd67900b9170d5fc4caa9b8c6b9087,S0003098,10,10,unproductive_cycle,False,False,True,False,False,,1.0
Natural500,Natural500_T000130,aec184a3531042196aadadb5cd18d0c04fdd67900b9170d5fc4caa9b8c6b9087,S0003099,1,7,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000130,aec184a3531042196aadadb5cd18d0c04fdd67900b9170d5fc4caa9b8c6b9087,S0003100,13,14,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000131,d0849c415fd2223346e12688dafd7fc3c26fd888cf71f90660990104eafa5f59,S0003101,11,16,unproductive_cycle,False,False,True,False,False,,4.0
Natural500,Natural500_T000131,d0849c415fd2223346e12688dafd7fc3c26fd888cf71f90660990104eafa5f59,S0003102,0,10,productive_iteration,False,True,False,False,False,,11.0
Natural500,Natural500_T000131,d0849c415fd2223346e12688dafd7fc3c26fd888cf71f90660990104eafa5f59,S0003103,13,14,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000131,d0849c415fd2223346e12688dafd7fc3c26fd888cf71f90660990104eafa5f59,S0003104,17,19,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000132,9cc36562deef941f94d9d3c6b776266079ad3af3bd2ea17f3243f3000ce8fe32,S0003105,15,18,unproductive_cycle,False,False,True,False,False,,4.0
Natural500,Natural500_T000132,9cc36562deef941f94d9d3c6b776266079ad3af3bd2ea17f3243f3000ce8fe32,S0003106,2,4,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000132,9cc36562deef941f94d9d3c6b776266079ad3af3bd2ea17f3243f3000ce8fe32,S0003107,6,8,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000132,9cc36562deef941f94d9d3c6b776266079ad3af3bd2ea17f3243f3000ce8fe32,S0003108,9,14,unproductive_cycle,False,False,True,False,False,,6.0
Natural500,Natural500_T000133,707108ddec07c515ecbbf02f0e6cb0989569e6b4b8f7f02fdfc5d87aca6adda9,S0003109,0,8,productive_iteration,False,True,False,False,False,,9.0
Natural500,Natural500_T000134,2cd34a13667366c61a3ab50c2fa8b2e92b6b85d3bbf4b062383c70a99c4552b1,S0003110,0,7,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000135,2cc2aeea8b54cc49ab8f4f3b9b697b0dcc7350789bd274c34f80b0f1a3f01f04,S0003111,0,10,productive_iteration,False,True,False,False,False,,11.0
Natural500,Natural500_T000135,2cc2aeea8b54cc49ab8f4f3b9b697b0dcc7350789bd274c34f80b0f1a3f01f04,S0003112,12,15,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000136,832fe9537735a5405d641e140694b9e55cb52bf7bd19892fb720b49b290f8249,S0003113,1,5,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000137,903b64f34611324a9f86f123071dca6bb15f73672624bc29257c693b79fd8cd2,S0003114,9,9,productive_iteration,False,True,False,False,False,,1.0
Natural500,Natural500_T000137,903b64f34611324a9f86f123071dca6bb15f73672624bc29257c693b79fd8cd2,S0003115,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000137,903b64f34611324a9f86f123071dca6bb15f73672624bc29257c693b79fd8cd2,S0003116,6,7,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000138,b79b1f7258e823100122db7dc5e37a143caf02c6b2c9bb8d16be5d882e732b1b,S0003117,6,16,productive_iteration,True,True,False,False,False,,5.0
Natural500,Natural500_T000138,b79b1f7258e823100122db7dc5e37a143caf02c6b2c9bb8d16be5d882e732b1b,S0003118,0,5,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000138,b79b1f7258e823100122db7dc5e37a143caf02c6b2c9bb8d16be5d882e732b1b,S0003119,8,9,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000138,b79b1f7258e823100122db7dc5e37a143caf02c6b2c9bb8d16be5d882e732b1b,S0003120,12,15,productive_iteration,True,True,False,False,False,,4.0
Natural500,Natural500_T000138,b79b1f7258e823100122db7dc5e37a143caf02c6b2c9bb8d16be5d882e732b1b,S0003121,17,54,productive_iteration,True,True,False,False,False,,4.0
Natural500,Natural500_T000138,b79b1f7258e823100122db7dc5e37a143caf02c6b2c9bb8d16be5d882e732b1b,S0003122,17,54,unproductive_cycle,False,False,True,False,False,,33.0
Natural500,Natural500_T000139,ab544f013db59fe42809e486b20c89b62df3a57d2c0e1f933e23940e6d5544e3,S0003123,5,6,unproductive_cycle,False,False,True,False,False,,2.0
Natural500,Natural500_T000139,ab544f013db59fe42809e486b20c89b62df3a57d2c0e1f933e23940e6d5544e3,S0003124,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000139,ab544f013db59fe42809e486b20c89b62df3a57d2c0e1f933e23940e6d5544e3,S0003125,7,9,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000139,ab544f013db59fe42809e486b20c89b62df3a57d2c0e1f933e23940e6d5544e3,S0003126,11,15,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000139,ab544f013db59fe42809e486b20c89b62df3a57d2c0e1f933e23940e6d5544e3,S0003127,17,20,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000140,1c6c2a0c958f8db812308b75f820f58afa7bc35371e5db56a3e1a36d9050cd46,S0003128,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000140,1c6c2a0c958f8db812308b75f820f58afa7bc35371e5db56a3e1a36d9050cd46,S0003129,3,5,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000140,1c6c2a0c958f8db812308b75f820f58afa7bc35371e5db56a3e1a36d9050cd46,S0003130,8,18,productive_iteration,True,True,False,False,False,,11.0
Natural500,Natural500_T000141,a3ffcac5312aaeb2c81b2a98ea7cb7871e89954c86eace4f4e684f6c04b12a39,S0003131,0,11,productive_iteration,False,True,False,False,False,,12.0
Natural500,Natural500_T000141,a3ffcac5312aaeb2c81b2a98ea7cb7871e89954c86eace4f4e684f6c04b12a39,S0003132,15,17,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000141,a3ffcac5312aaeb2c81b2a98ea7cb7871e89954c86eace4f4e684f6c04b12a39,S0003133,19,41,unproductive_cycle,False,False,True,False,False,,23.0
Natural500,Natural500_T000142,cc98645db025bdbd9e6382e9afc309a5d89a286ba744cd9d13608c12b650384e,S0003134,1,2,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000142,cc98645db025bdbd9e6382e9afc309a5d89a286ba744cd9d13608c12b650384e,S0003135,4,8,productive_iteration,False,True,False,False,False,,5.0
