dataset,public_trajectory_id,original_trajectory_sha256,step_index,step_label,step_span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,25,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,26,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,27,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,28,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,29,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,30,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,31,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,32,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,33,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,34,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,35,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,36,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,37,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,38,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,39,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,40,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,41,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,42,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,43,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,44,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,45,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,46,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,47,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,48,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,49,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,50,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,51,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,52,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,53,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,54,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,55,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,56,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,57,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,58,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,59,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,60,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,61,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,62,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,63,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,64,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,65,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,66,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,67,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,68,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,69,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,70,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,71,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,72,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,73,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,74,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,75,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,76,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,77,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,78,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,79,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,80,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,81,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,82,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,83,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,84,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,85,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,86,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,87,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,88,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,89,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,90,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,91,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,92,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,93,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,94,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,95,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,96,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,97,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,98,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,99,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,100,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,101,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000112,16c60f99ed8a6f37d59152816d289fc50e7a5b50c2c4cde75211a5512390b8f0,102,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,0,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,1,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,2,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,3,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,4,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,5,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,6,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,7,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,8,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,9,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,10,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,11,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,12,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,13,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,14,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,15,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,16,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,17,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,18,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,19,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,20,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,21,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,22,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,23,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,24,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,25,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,26,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,27,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,28,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,29,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,30,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,31,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,32,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,33,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,34,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,35,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,36,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,37,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,38,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,39,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,40,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,41,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,42,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,43,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,44,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,45,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,46,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,47,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,48,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,49,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,50,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,51,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,52,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,53,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,54,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,55,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,56,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,57,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,58,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,59,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,60,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,61,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,62,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,63,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,64,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,65,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,66,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,67,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,68,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,69,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,70,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,71,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,72,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,73,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,74,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,75,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,76,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000113,e453b8d14a9a5637ded6255b2442834c81769c76491af2261d47b9f8f5a8317c,77,productive,productive_iteration,False,True,False,False,False,high
